,name,start_x,start_y,end_x,end_y
1822,,110.1337834,-7.7265617,110.1343708,-7.7274315
1823,,110.1337834,-7.7265617,110.1336902,-7.7260048
1824,Jalan Ahmad Yani,110.3742545,-7.8363775,110.3751943,-7.8364257
1825,Jalan Imogiri Barat,110.3742545,-7.8363775,110.374275,-7.8416655
1826,"Jalan Prof. Dr. Wirjono Prodjodikoro, SH",110.3742545,-7.8363775,110.3727331,-7.8363086
1827,Jalan Imogiri Barat,110.3742545,-7.8363775,110.37425,-7.8362769
1828,Jalan Raya Wonosari - Yogyakarta,110.5265325,-7.8728339,110.5273318,-7.8728406
1829,Jalan Raya Wonosari - Yogyakarta,110.5265325,-7.8728339,110.5251351,-7.8708891
1830,Jalan Panggang,110.4295317,-8.0281087,110.4286278,-8.0271764
1831,Jalan Panggang,110.4295317,-8.0281087,110.4316373,-8.0293849
1832,,110.5536336,-8.0905775,110.5544047,-8.0901968
1833,,110.1014225,-7.8132295,110.1012549,-7.8137489
1834,,110.1014225,-7.8132295,110.1007181,-7.8129979
1835,,110.7160802,-7.8545273,110.7123486,-7.8531104
1836,,110.7160802,-7.8545273,110.7216076,-7.8559654
1837,Jalan Raya Wonosari - Yogyakarta,110.5062376,-7.8612702,110.5067217,-7.8615259
1838,Jalan Raya Wonosari - Yogyakarta,110.5062376,-7.8612702,110.5058701,-7.8603123
1839,Jalan Dokter Sutomo,110.3777612,-7.7959353,110.3778526,-7.7948485
1840,Jalan Dokter Sutomo,110.3777612,-7.7959353,110.3776753,-7.7972807
1841,Jalan Laksda Adisucipto,110.4280426,-7.7833975,110.4297176,-7.7834113
1842,Jalan Laksda Adisucipto,110.4280426,-7.7833975,110.4260605,-7.783347
1843,Jalan Parangtritis - Panggang,110.406438,-8.0139843,110.405586,-8.0135021
1844,Jalan Parangtritis - Panggang,110.406438,-8.0139843,110.4073053,-8.0141245
1845,,110.157242,-7.6605247,110.1574311,-7.6605619
1846,,110.157242,-7.6605247,110.1564494,-7.6606523
1847,Jalan Wonosari - Baron,110.5692253,-8.0913001,110.5698448,-8.090295
1848,Jalan Wonosari - Baron,110.5692253,-8.0913001,110.5693004,-8.0916095
1849,Jalan Panggang - Wonosari,110.4964269,-8.0398109,110.4981935,-8.0408905
1850,Jalan Imogiri Timur,110.3917965,-7.8379636,110.3917586,-7.8385085
1851,Jalan Imogiri Timur,110.3917965,-7.8379636,110.3918791,-7.8369167
1852,Jalan Kaliurang,110.3832768,-7.7549462,110.3833502,-7.7548254
1853,Jalan Kaliurang,110.3832768,-7.7549462,110.3832301,-7.7550251
1854,Jalan Padjajaran,110.4022712,-7.7586501,110.4023071,-7.758662
1855,Jalan Padjajaran,110.4022712,-7.7586501,110.4019694,-7.7585504
1856,Jalan Kukup - Drini - Indrayanti,110.6103837,-8.1491522,110.6096193,-8.1484665
1857,Jalan Kukup - Drini - Indrayanti,110.6103837,-8.1491522,110.6117332,-8.1497059
1858,Jalan Ngangkruksari - Samas,110.2866626,-7.9901943,110.2846888,-7.9902945
1859,Jalan Ngangkruksari - Samas,110.2866626,-7.9901943,110.2929289,-7.9917555
1860,Jalan Gedangsari - Wedi,110.5928501,-7.8290269,110.5932978,-7.830829
1861,Jalan Gedangsari - Wedi,110.5928501,-7.8290269,110.5933517,-7.8282337
1862,Jalan Diponegoro,110.3639156,-7.7828625,110.3636251,-7.7828899
1863,Jalan Diponegoro,110.3639156,-7.7828625,110.3625631,-7.7827921
1864,Jalan Diponegoro,110.3639156,-7.7828625,110.3652649,-7.7828789
1865,Jalan Daendels,110.0647978,-7.8992288,110.0624881,-7.8976795
1866,Jalan Daendels,110.0647978,-7.8992288,110.0661319,-7.8996569
1867,Jalan Sidoarum - Gamping,110.3227168,-7.7941894,110.3223057,-7.7956337
1868,,110.5325165,-7.9916101,110.5340555,-7.990944
1869,,110.5325165,-7.9916101,110.5310923,-7.9925181
1870,Jalan Bibis,110.3121007,-7.8374871,110.3121762,-7.83798
1871,Jalan Bibis,110.3121007,-7.8374871,110.3141629,-7.8322314
1872,,110.7530933,-7.8244947,110.7524772,-7.8275914
1873,,110.7530933,-7.8244947,110.7544087,-7.8213595
1874,Jalan Kaliurang,110.4230046,-7.6547283,110.4229389,-7.65442
1875,"Jalan Prof. Dr. Wirjono Prodjodikoro, SH",110.3727331,-7.8363086,110.3665864,-7.8358824
1876,Jalan Tulung - Tamanmartani,110.4784567,-7.7347284,110.4783293,-7.734584
1877,Jalan Tulung - Tamanmartani,110.4784567,-7.7347284,110.4786094,-7.7362816
1878,Jalan Kyai Mojo,110.3508293,-7.7813513,110.3525901,-7.7816656
1879,Jalan Lingkar Parangtritis - Panggang,110.407632,-8.0351726,110.4066461,-8.0347149
1880,Jalan Lingkar Parangtritis - Panggang,110.407632,-8.0351726,110.4089199,-8.0351143
1881,Jalan Dokter Radjimin,110.3484759,-7.7006286,110.3485673,-7.7014277
1882,Sermo-Pengasih,110.1397137,-7.8384366,110.1403642,-7.8379802
1883,Sermo-Pengasih,110.1397137,-7.8384366,110.1392953,-7.8384944
1884,,110.6921911,-8.1068054,110.6916265,-8.107841
1885,,110.6921911,-8.1068054,110.6921891,-8.1057996
1886,Jalan Imogiri - Dlingo,110.3891154,-7.9233216,110.3891189,-7.9243525
1887,Jalan Imogiri - Dlingo,110.3891154,-7.9233216,110.3867271,-7.9233836
1888,Jalan Margo Utomo,110.3665341,-7.7873906,110.3663582,-7.7889044
1889,Jalan Colombo,110.3793688,-7.7762854,110.3792574,-7.7762405
1890,Jalan Colombo,110.3793688,-7.7762854,110.3798351,-7.7765022
1891,Jalan Patuk,110.4686863,-7.9001597,110.468055,-7.8989892
1892,Jalan Patuk,110.4686863,-7.9001597,110.4696563,-7.9008171
1893,,110.7503414,-7.8615007,110.7462153,-7.8613096
1894,,110.7503414,-7.8615007,110.7504178,-7.8614993
1895,Jalan Nglipar - Wonosari,110.6183606,-7.8924516,110.618484,-7.891444
1896,Jalan Nglipar - Wonosari,110.6183606,-7.8924516,110.6171456,-7.8952751
1897,Jalan Sempu,110.3282644,-7.8255313,110.3288188,-7.8256721
1898,Jalan Bibis,110.3282644,-7.8255313,110.3280267,-7.8255768
1899,Jalan Padjajaran,110.3757984,-7.7520144,110.3776287,-7.7518593
1900,Jalan Padjajaran,110.3757984,-7.7520144,110.3755945,-7.7519962
1901,Jalan Yos Sudarso,110.3744058,-7.7869278,110.3752252,-7.7872969
1902,Jalan Yos Sudarso,110.3744058,-7.7869278,110.374148,-7.7868698
1903,Jalan Suroto,110.3744058,-7.7869278,110.3743805,-7.7867622
1904,,110.7948413,-7.9463638,110.7967887,-7.9468237
1905,,110.7948413,-7.9463638,110.7950243,-7.944762
1906,,110.6061016,-7.9654484,110.6059716,-7.9658243
1907,Jalan Sumarwi,110.6061016,-7.9654484,110.6064891,-7.9645098
1908,,110.6061016,-7.9654484,110.6058411,-7.9657104
1909,,110.7090119,-7.8514717,110.7060608,-7.8512472
1910,,110.7090119,-7.8514717,110.7121608,-7.853038
1911,Jalan Raya Wonosari - Yogyakarta,110.4801612,-7.8477631,110.4793576,-7.8486586
1912,Jalan Raya Wonosari - Yogyakarta,110.4801612,-7.8477631,110.4793458,-7.8469613
1913,Jalan Kretek Siluk,110.3189819,-7.9887998,110.3209394,-7.9880153
1914,Jalan Patuk,110.4552475,-7.8882983,110.4549323,-7.8880578
1915,Jalan Patuk,110.4552475,-7.8882983,110.4568532,-7.8882192
1916,Jalan Kolonel Sugiono,110.3687381,-7.814642,110.3686607,-7.8146536
1917,Jalan Brigadir Jenderal Katamso,110.3687381,-7.814642,110.3687411,-7.8147355
1918,Jalan Kolonel Sugiono,110.3687381,-7.814642,110.369225,-7.8146822
1919,Jalan Brigadir Jenderal Katamso,110.3687381,-7.814642,110.3687109,-7.8139819
1920,Jalan Affandi,110.39373,-7.7633844,110.3939663,-7.7626111
1921,Jalan Affandi,110.39373,-7.7633844,110.3924932,-7.7653832
1922,,110.2987178,-7.9013272,110.2989689,-7.9015373
1923,Jalan Gedongsari,110.2987178,-7.9013272,110.298703,-7.9004146
1924,,110.7759585,-7.9432013,110.7775115,-7.943714
1925,Jalan Magelang,110.3623576,-7.7478124,110.3624174,-7.746852
1926,Jalan Kebon Agung,110.3623576,-7.7478124,110.3617637,-7.7476631
1927,Jalan Magelang,110.3623576,-7.7478124,110.362228,-7.7489898
1928,,110.6492264,-8.0533101,110.6484804,-8.0518958
1929,,110.6492264,-8.0533101,110.6505019,-8.0542397
1930,Jalan Affandi,110.3942782,-7.761042,110.3940781,-7.761742
1931,Jalan Affandi,110.3942782,-7.761042,110.395628,-7.758466
1932,,110.0953111,-7.7987296,110.0950502,-7.7993485
1933,,110.0953111,-7.7987296,110.0953057,-7.7982765
1934,Jalan Bung Tarjo,110.3806707,-7.7974075,110.3805751,-7.7974098
1935,Jalan Bung Tarjo,110.3806707,-7.7974075,110.3823655,-7.7973752
1936,Jalan Lingkar Parangtritis - Panggang,110.3645754,-8.0245206,110.3641073,-8.0248672
1937,Jalan Lingkar Parangtritis - Panggang,110.3645754,-8.0245206,110.364967,-8.0245245
1938,Jalan Bibis - Slarong - Pajangan,110.3201915,-7.8587985,110.320044,-7.8585952
1939,Jalan Bibis - Slarong - Pajangan,110.3201915,-7.8587985,110.3185601,-7.8637837
1940,Jalan Nglipar - Wonosari,110.5723675,-7.8862232,110.5713804,-7.8856694
1941,Jalan Nglipar - Wonosari,110.5723675,-7.8862232,110.5736522,-7.8866032
1942,Jalan Jenderal Sudirman,110.3682748,-7.7828453,110.3683843,-7.7828893
1943,Jalan Padjajaran,110.4313936,-7.7681678,110.4310493,-7.7705298
1944,Jalan Gito Gati,110.3730163,-7.7188299,110.3746404,-7.7192313
1945,Jalan Gito Gati,110.3730163,-7.7188299,110.3688495,-7.7192379
1946,,110.6395233,-8.1271101,110.640228,-8.1271386
1947,,110.6395233,-8.1271101,110.6388406,-8.1278422
1948,Jalan Kusumanegara,110.4021264,-7.8023136,110.4002155,-7.8022497
1949,Jalan Kusumanegara,110.4021264,-7.8023136,110.4022798,-7.8023211
1950,Sermo-Pengasih,110.1444787,-7.83878,110.1424322,-7.8380201
1951,,110.2691773,-7.7180325,110.2691712,-7.7186943
1952,,110.2691773,-7.7180325,110.2696171,-7.7163939
1953,,110.7559901,-7.9427995,110.7554671,-7.9434172
1954,,110.5369404,-7.8239352,110.537583,-7.8232965
1955,,110.5369404,-7.8239352,110.5366827,-7.8241983
1956,Jalan Tepus,110.6270818,-8.0798401,110.627735,-8.0806899
1957,Jalan Tepus,110.605014,-8.0438979,110.6050662,-8.0425279
1958,Jalan Tepus,110.605014,-8.0438979,110.6058481,-8.0448115
1959,Jalan Dokter Radjimin,110.3492798,-7.7019279,110.34918,-7.7019802
1960,Jalan Magelang,110.3492798,-7.7019279,110.3479905,-7.6995736
1961,Jalan Magelang,110.3492798,-7.7019279,110.3505211,-7.7041609
1962,Jalan Tegal Turi,110.390112,-7.8259223,110.3877483,-7.8254628
1963,Jalan Pramuka,110.390112,-7.8259223,110.3898493,-7.8294178
1964,Jalan Pramuka,110.390112,-7.8259223,110.3901672,-7.8251788
1965,Jalan Wonosari - Baron,110.5738293,-8.0691566,110.5747291,-8.0693345
1966,Jalan Wonosari - Baron,110.5738293,-8.0691566,110.5730689,-8.0687051
1967,Jalan Padjajaran,110.406565,-7.7601076,110.4113459,-7.7615987
1968,Jalan Padjajaran,110.406565,-7.7601076,110.4022942,-7.7587274
1969,Jalan Padjajaran,110.3881104,-7.7594912,110.3890948,-7.7597842
1970,Jalan Padjajaran,110.3881104,-7.7594912,110.386993,-7.7584984
1971,,110.675209,-8.1384466,110.6745348,-8.1390566
1972,Jalan Magelang,110.3621969,-7.7535613,110.3621898,-7.7537208
1973,Jalan Lingkar Parangtritis - Panggang,110.3963769,-8.0346359,110.395912,-8.0347818
1974,Jalan Lingkar Parangtritis - Panggang,110.3963769,-8.0346359,110.3969014,-8.0347657
1975,Jalan Segoroyoso-Sitimulyo,110.4323707,-7.8525143,110.4336704,-7.8509429
1976,Jalan Segoroyoso-Sitimulyo,110.4323707,-7.8525143,110.4315434,-7.8544542
1977,Jalan Kyai Mojo,110.3579129,-7.7828412,110.3574152,-7.7827808
1978,Jalan Imogiri - Dlingo,110.4278286,-7.9319105,110.426118,-7.9316674
1979,Jalan Imogiri - Dlingo,110.4278286,-7.9319105,110.4287244,-7.931749
1980,,110.1594675,-7.6620964,110.1591249,-7.6615661
1981,,110.1594675,-7.6620964,110.159955,-7.6619675
1982,Jalan Parangtritis - Panggang,110.4029605,-8.0094451,110.4017843,-8.009056
1983,Jalan Parangtritis - Panggang,110.4029605,-8.0094451,110.4037625,-8.0093947
1984,Jalan Pogung Kidul,110.3712418,-7.7625817,110.3723793,-7.7629807
1985,Jalan Pogung Kidul,110.3712418,-7.7625817,110.3699626,-7.7621237
1986,,110.5365412,-7.9867765,110.5374706,-7.9847863
1987,,110.5365412,-7.9867765,110.5364169,-7.9874269
1988,Jalan Kebonagung,110.3081846,-7.7224227,110.3067658,-7.7217177
1989,Jalan Lingkar Bantul,110.3197175,-7.8785815,110.3201225,-7.8763488
1990,Jalan Babadan,110.3197175,-7.8785815,110.3170634,-7.8779877
1991,Jalan Kolonel Sugiyono,110.3197175,-7.8785815,110.3191321,-7.8827581
1992,,110.7880853,-8.0392473,110.7905072,-8.0417914
1993,,110.7880853,-8.0392473,110.7866813,-8.0380763
1994,Jalan Cangkringan,110.4721293,-7.7287066,110.4719809,-7.7286415
1995,Jalan Magelang,110.362884,-7.7391614,110.3628663,-7.7395391
1996,Jalan Magelang,110.362884,-7.7391614,110.3633608,-7.7319353
1997,Jalan Raya Wates,110.2057625,-7.8759285,110.205102,-7.8759346
1998,Jalan Wonosari,110.4773796,-7.8389782,110.4770724,-7.8386345
1999,Jalan Raya Wonosari - Yogyakarta,110.4773796,-7.8389782,110.477678,-7.8391318
2000,Jalan Piyungan - Prambanan,110.482944,-7.8111846,110.4829681,-7.8099038
2001,,110.7544087,-7.8213595,110.7557775,-7.8186422
2002,Jalan Tepus,110.6295562,-8.0956883,110.629929,-8.0960767
2003,Jalan Turi,110.3504568,-7.7042528,110.3505211,-7.7041609
2004,Jalan Magelang,110.3504568,-7.7042528,110.3519657,-7.706196
2005,Jalan Magelang,110.3504568,-7.7042528,110.34918,-7.7019802
2006,Jalan Prambanan - Cangkringan,110.481167,-7.7488432,110.4812139,-7.7445842
2007,Jalan Prambanan - Cangkringan,110.481167,-7.7488432,110.4804056,-7.7571633
2008,Jalan Parangtritis - Panggang,110.3790379,-7.9972643,110.3776485,-7.9974263
2009,Jalan Parangtritis - Panggang,110.3790379,-7.9972643,110.3801925,-7.9974941
2010,Jalan Kebon Agung,110.3165243,-7.7261351,110.3141955,-7.7257697
2011,Jalan Kebon Agung,110.3165243,-7.7261351,110.31774,-7.7265364
2012,Jalan Haji Oemar Said Cokroaminoto,110.3343415,-7.8921294,110.3347217,-7.8926143
2013,Jalan MGR. Sugiyopranoto,110.3343415,-7.8921294,110.3335027,-7.8909525
2014,Jalan Jenderal Sudirman,110.3714422,-7.7829996,110.3712954,-7.7829954
2015,,110.1007181,-7.8129979,110.1004878,-7.8124283
2016,,110.1037332,-7.7767337,110.1041731,-7.7766154
2017,,110.1037332,-7.7767337,110.1035938,-7.7771722
2018,Jalan Padjajaran,110.3757006,-7.7520472,110.3779755,-7.7520003
2019,Jalan Padjajaran,110.3757006,-7.7520472,110.3755712,-7.7520336
2020,Jalan Siliwangi,110.3531773,-7.7461614,110.3537135,-7.7463431
2021,Jalan Siliwangi,110.3531773,-7.7461614,110.3496177,-7.7450699
2022,Jalan Brawijaya,110.3239701,-7.8212564,110.3242464,-7.8217872
2023,,110.1909614,-7.8283253,110.1892018,-7.8285725
2024,Jalan Dokter Sutomo,110.3776753,-7.7972807,110.377871,-7.7949668
2025,Jalan Bung Tarjo,110.3776753,-7.7972807,110.3805751,-7.7974098
2026,Jalan Mayor Jenderal Bambang Sugeng,110.3776753,-7.7972807,110.3726462,-7.7968395
2027,,110.5336055,-7.8180571,110.5346489,-7.8186802
2028,,110.5336055,-7.8180571,110.5333014,-7.8182595
2029,Jalan Sedayu - Pajangan,110.2642271,-7.8696168,110.2654352,-7.8699961
2030,Jalan Sedayu - Pajangan,110.2642271,-7.8696168,110.2625787,-7.8693687
2031,,110.7052729,-7.8506553,110.7060608,-7.8512472
2032,Jalan Kretek Siluk,110.3612423,-7.958427,110.358411,-7.9593477
2033,,110.2526958,-7.6967993,110.2552418,-7.694613
2034,,110.2526958,-7.6967993,110.2524859,-7.6978093
2035,Jalan Ahmad Yani,110.3918786,-7.8365527,110.3949638,-7.8368533
2036,Jalan Imogiri Timur,110.3918786,-7.8365527,110.3919031,-7.8366188
2037,Jalan Ahmad Yani,110.3918786,-7.8365527,110.3917542,-7.8365453
2038,Jalan Gedangsari - Wonosari/Sambipitu,110.575664,-7.8800484,110.5742959,-7.8800742
2039,Jalan Gedangsari - Wonosari/Sambipitu,110.575664,-7.8800484,110.5764333,-7.8796053
2040,Jalan Tlogo Putri,110.4289397,-7.5958434,110.4265638,-7.5967135
2041,Jalan Tlogo Putri,110.4289397,-7.5958434,110.4300468,-7.5952259
2042,,110.1146404,-7.6647719,110.1147743,-7.6655184
2043,,110.1146404,-7.6647719,110.1139002,-7.6650198
2044,,110.7491747,-7.8351716,110.7503386,-7.8330191
2045,,110.1577151,-7.861619,110.1578993,-7.8606041
2046,Jalan Sutijab,110.1577151,-7.861619,110.1560202,-7.8614661
2047,Jalan Brigadir Jenderal Katamso,110.1577151,-7.861619,110.1569563,-7.8653666
2048,,110.1577151,-7.861619,110.1587312,-7.8610419
2049,Jalan Parangtritis,110.3518476,-7.8778097,110.3517856,-7.8782282
2050,Jalan Magelang,110.3479905,-7.6995736,110.3434413,-7.6909771
2051,Jalan Alternatif Karangmojo,110.580335,-7.914972,110.5769024,-7.9147502
2052,Jalan Alternatif Karangmojo,110.580335,-7.914972,110.5812737,-7.9155737
2053,Jalan Raya Wates,110.2635001,-7.8131585,110.2542004,-7.8147165
2054,Jalan Raya Wates,110.2635001,-7.8131585,110.2731582,-7.8119868
2055,Jalan Padjajaran,110.4283412,-7.7654637,110.4285599,-7.7655115
2056,Jalan Padjajaran,110.4283412,-7.7654637,110.4247139,-7.7646896
2057,Jalan Tentara Rakyat Mataram,110.3593327,-7.7872983,110.3591411,-7.7874693
2058,,110.3593327,-7.7872983,110.3594558,-7.7872281
2059,Jalan Parangtritis,110.3230883,-8.0169278,110.3224982,-8.0155354
2060,Jalan Parangtritis,110.3230883,-8.0169278,110.3254996,-8.0178939
2061,Jalan Karangmojo-Semin,110.6851222,-7.93116,110.6867866,-7.9236512
2062,Jalan Karangmojo-Semin,110.6851222,-7.93116,110.6850921,-7.9313636
2063,Jalan Sedayu - Pajangan,110.2902803,-7.8937501,110.2906913,-7.8939161
2064,Jalan Sedayu - Pajangan,110.2902803,-7.8937501,110.2864732,-7.8929842
2065,,110.753428,-8.0529262,110.7535057,-8.0519899
2066,Jalan Langensari,110.3820984,-7.7869041,110.381881,-7.7871813
2067,Jalan Lintas Selatan,110.2526126,-7.9958523,110.2475117,-7.9942954
2068,Jalan Lintas Selatan,110.2526126,-7.9958523,110.2661179,-7.9993874
2069,Jalan Raya Wates,110.2311891,-7.8239901,110.2305206,-7.8243933
2070,Jalan Raya Wates,110.2311891,-7.8239901,110.2321815,-7.823254
2071,Jalan Tulung - Tamanmartani,110.4827428,-7.73628,110.482253,-7.7363393
2072,Jalan Jogja - Solo,110.4643375,-7.774164,110.4663596,-7.7730686
2073,Jalan Jogja - Solo,110.4643375,-7.774164,110.4632498,-7.7747367
2074,Jalan Tlogo Putri,110.4327705,-7.5929946,110.4318747,-7.5928517
2075,Jalan Kretek Siluk,110.3646746,-7.9569238,110.3654605,-7.9569211
2076,Jalan Imogiri - Dlingo,110.3950674,-7.9238146,110.3945377,-7.9246414
2077,Jalan Imogiri - Dlingo,110.3950674,-7.9238146,110.3958037,-7.9236439
2078,,110.175544,-7.7476738,110.1761609,-7.7480765
2079,,110.175544,-7.7476738,110.1750679,-7.7467782
2080,,110.1056215,-7.7765079,110.1060104,-7.7770419
2081,,110.1056215,-7.7765079,110.1051884,-7.7765144
2082,Jalan Kusumanegara,110.3982231,-7.8022583,110.3978448,-7.8023106
2083,Jalan Sugiarno,110.255785,-7.6340741,110.2558775,-7.6352066
2084,Jalan Godean,110.3364212,-7.7781614,110.3366569,-7.778211
2085,Jalan Godean,110.3364212,-7.7781614,110.332136,-7.7772638
2086,,110.1898845,-7.6905176,110.190536,-7.690144
2087,Jalan Kukup - Drini - Indrayanti,110.5787136,-8.1331687,110.5767998,-8.1328447
2088,Jalan Piyungan - Prambanan,110.4874396,-7.7680695,110.4859648,-7.7691072
2089,Jalan Piyungan - Prambanan,110.4874396,-7.7680695,110.4876118,-7.767563
2090,,110.0708787,-7.8865397,110.0719561,-7.8865614
2091,,110.0708787,-7.8865397,110.0719401,-7.8866486
2092,Jalan Colombo,110.3875342,-7.7776426,110.3886268,-7.7778432
2093,Jalan Sedayu - Pajangan,110.2864732,-7.8929842,110.2833091,-7.8921555
2094,,110.1177214,-7.7643549,110.1175833,-7.7640421
2095,,110.1177214,-7.7643549,110.1184371,-7.7645647
2096,Jalan Karanglo,110.4004274,-7.8275389,110.4039019,-7.8277912
2097,Jalan Kemasan,110.4004274,-7.8275389,110.4004057,-7.8270736
2098,Jalan Kemasan,110.4004274,-7.8275389,110.4003146,-7.8278065
2099,Jalan Tepus,110.615842,-8.0553921,110.6151299,-8.0548676
2100,Jalan Tepus,110.615842,-8.0553921,110.6162994,-8.057603
2101,Jalan Colombo,110.3848234,-7.7775017,110.3833966,-7.7770145
2102,Jalan Turi,110.3484117,-7.6504066,110.3481942,-7.6504017
2103,Jalan Turi,110.3484117,-7.6504066,110.3489656,-7.6504783
2104,Jalan Gading - Ngalang,110.573498,-7.8935229,110.5726974,-7.8940304
2105,Jalan Gading - Ngalang,110.573498,-7.8935229,110.5749384,-7.8925067
2106,,110.3079687,-7.7878129,110.3080612,-7.7878381
2107,,110.3079687,-7.7878129,110.3000907,-7.7843903
2108,,110.7635082,-8.0721353,110.7641736,-8.0750547
2109,,110.7635082,-8.0721353,110.763081,-8.0716013
2110,,110.1747903,-7.6796107,110.1743048,-7.6783215
2111,,110.1747903,-7.6796107,110.1756728,-7.6804493
2112,,110.0931251,-7.7856962,110.0944072,-7.7854331
2113,,110.7445198,-7.9445778,110.7454665,-7.9437718
2114,,110.7445198,-7.9445778,110.7443514,-7.9441643
2115,Jalan Sugeng Jeroni,110.3524621,-7.8123331,110.3548343,-7.8127128
2116,,110.5371045,-8.0551146,110.5368979,-8.0544387
2117,,110.5371045,-8.0551146,110.5376583,-8.0558024
2118,Jalan Dlingo - Pathuk,110.46892,-7.924152,110.4695758,-7.9221529
2119,,110.7542467,-8.0463817,110.7548073,-8.0495096
2120,,110.7542467,-8.0463817,110.7542494,-8.0445817
2121,Jalan Tlogo Putri,110.4311652,-7.5937431,110.4303431,-7.5946437
2122,Jalan Laksda Adisucipto,110.3936478,-7.7831708,110.3880959,-7.7831039
2123,Jalan Parangtritis - Panggang,110.3619837,-7.9935338,110.3610885,-7.9937197
2124,Jalan Parangtritis - Panggang,110.3619837,-7.9935338,110.362857,-7.9929477
2125,,110.2282256,-7.7935855,110.2278799,-7.7980811
2126,,110.2282256,-7.7935855,110.2095803,-7.7740603
2127,,110.6467988,-8.0369104,110.6470442,-8.0381772
2128,Jalan Re. Martadinata,110.3545857,-7.8010625,110.3549161,-7.8010662
2129,Jalan Re. Martadinata,110.3545857,-7.8010625,110.3525321,-7.8010428
2130,Jalan Imogiri Barat,110.3734354,-7.8254283,110.3742594,-7.8351416
2131,Jalan Sisingamangraja,110.3734354,-7.8254283,110.3733159,-7.824003
2132,,110.6959147,-7.8457742,110.6943691,-7.8472891
2133,,110.6959147,-7.8457742,110.6965363,-7.8431935
2134,Jalan Raya Wonosari - Yogyakarta,110.5302817,-7.8755039,110.5312935,-7.8757353
2135,Jalan Raya Wonosari - Yogyakarta,110.5302817,-7.8755039,110.5297444,-7.8749688
2136,Jalan Cangkringan,110.4639783,-7.7494439,110.4638016,-7.750436
2137,Jalan Cangkringan,110.4639783,-7.7494439,110.4628918,-7.7491718
2138,,110.1641246,-7.7433567,110.1639864,-7.742947
2139,,110.1641246,-7.7433567,110.1646073,-7.7439224
2140,Jalan Wonosari,110.4364322,-7.8271594,110.4345345,-7.826907
2141,Jalan Wonosari,110.4364322,-7.8271594,110.4364721,-7.8271643
