maid,latitude,longitude,timestamp,adjusted_longitude,adjusted_latitude
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79319,110.36605,2021-12-05 16:45:43,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.7933,110.36609,2021-12-05 16:57:02,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793291,110.3661,2021-12-05 16:57:51,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793621,110.36590576171876,2021-12-05 17:33:09,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79364,110.36589813232422,2021-12-05 17:33:59,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79341,110.36602,2021-12-05 17:41:15,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79344,110.3660125732422,2021-12-05 17:41:20,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79363,110.36589813232422,2021-12-05 17:49:11,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36589813232422,2021-12-05 17:49:22,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79314,110.3660888671875,2021-12-05 18:22:31,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79313,110.3660888671875,2021-12-05 18:22:42,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79313,110.3661,2021-12-05 18:30:37,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79312,110.36611,2021-12-05 18:30:47,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793212,110.3661,2021-12-05 18:52:34,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.7932124,110.3661,2021-12-05 18:52:35,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79323,110.3660888671875,2021-12-05 18:52:40,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79323,110.3660888671875,2021-12-05 18:52:40,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79332,110.36609649658205,2021-12-05 19:00:35,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79331,110.3661,2021-12-05 19:00:40,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79318,110.36609649658205,2021-12-05 19:24:39,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.7931776,110.36610412597656,2021-12-05 19:24:40,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79319,110.3661,2021-12-05 19:24:49,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79319,110.3661117553711,2021-12-05 19:48:37,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79329,110.36604309082033,2021-12-05 20:06:15,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79329,110.36604,2021-12-05 20:06:20,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36589813232422,2021-12-05 20:14:35,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79361,110.36589813232422,2021-12-05 20:14:40,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79324,110.36605,2021-12-05 20:45:03,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79324,110.36605072021484,2021-12-05 20:45:54,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79316,110.36605834960938,2021-12-05 20:53:09,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79315,110.36605,2021-12-05 20:53:59,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79346,110.36598,2021-12-05 20:58:02,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79346,110.36598,2021-12-05 20:58:02,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79341,110.36595,2021-12-05 21:00:13,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79341,110.365966796875,2021-12-05 21:00:24,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79348,110.36598205566406,2021-12-05 21:08:39,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79347,110.365966796875,2021-12-05 21:08:49,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79348,110.36595,2021-12-05 21:10:31,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793482,110.365966796875,2021-12-05 21:10:42,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36592864990234,2021-12-05 21:15:16,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36593,2021-12-05 21:15:26,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79366,110.36563873291016,2021-12-06 07:33:30,110.3657399,-7.7937511
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79367,110.36563110351562,2021-12-06 07:33:45,110.3657399,-7.7937511
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36589813232422,2021-12-06 07:36:32,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79363,110.3659,2021-12-06 07:36:41,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79363,110.36593627929688,2021-12-06 07:44:37,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36593627929688,2021-12-06 07:44:47,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79339,110.36598,2021-12-06 08:01:00,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79338,110.365966796875,2021-12-06 08:01:55,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79334,110.3659896850586,2021-12-06 08:25:15,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79334,110.3659896850586,2021-12-06 08:25:15,110.3658178,-7.7937552
