maid,latitude,longitude,timestamp,adjusted_latitude,adjusted_longitude
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.799229,110.36277770996094,2021-12-06 15:10:42,-7.799217164636616,110.36277664794386
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79886,110.36214,2021-12-06 15:11:31,-7.7991814,110.3621292
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79886,110.36213684082033,2021-12-06 15:11:42,-7.798859955590331,110.36213245446523
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79879,110.36212921142578,2021-12-06 15:12:31,-7.798790040000904,110.36213316232589
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.798776,110.362144,2021-12-06 15:12:42,-7.798775891724202,110.36213330557017
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7987757,110.362144,2021-12-06 15:12:43,-7.798775591754951,110.36213330860721
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79848,110.36207,2021-12-06 15:13:31,-7.798446778703915,110.3620719110892
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79847,110.36207,2021-12-06 15:13:42,-7.798446745720625,110.36207133772632
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79413,110.36128997802734,2021-12-06 15:14:30,-7.7940512,110.3613125
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79416,110.36129,2021-12-06 15:14:45,-7.794159888786954,110.36128666844398
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79083,110.3618621826172,2021-12-06 15:15:30,-7.790832109582758,110.36186177722682
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79083,110.36186,2021-12-06 15:15:45,-7.7908317050945035,110.36185967233857
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79054,110.36189,2021-12-06 15:16:36,-7.790510805046462,110.36189787357935
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79056,110.36189,2021-12-06 15:16:46,-7.790512161070462,110.36190290166834
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79056,110.36192321777344,2021-12-06 15:18:38,-7.79056463245155,110.36194283607918
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79055,110.36191,2021-12-06 15:18:48,-7.79051649772595,110.36191901438306
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79062,110.36192,2021-12-06 15:19:39,-7.79062218339778,110.36192924662994
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79062,110.36192,2021-12-06 15:19:49,-7.79062218339778,110.36192924662994
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79061,110.36193,2021-12-06 15:20:39,-7.7905254,110.3619521
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79062,110.3619384765625,2021-12-06 15:20:49,-7.790618050957119,110.36193022241915
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79058,110.36193,2021-12-06 15:21:04,-7.790582059303373,110.36193872109352
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79057,110.36194,2021-12-06 15:21:53,-7.790525375016012,110.36195200714612
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.790649,110.36186,2021-12-06 15:23:01,-7.79066307135326,110.36191959179658
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79064,110.36185,2021-12-06 15:23:52,-7.7906567832489095,110.36192107660058
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7906,110.36195,2021-12-06 15:24:17,-7.790596529887529,110.36193530416848
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7906,110.36196,2021-12-06 15:24:27,-7.790594293302308,110.3619358322912
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79059,110.36194,2021-12-06 15:25:34,-7.790589294595449,110.361937012631
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79058,110.36194,2021-12-06 15:25:43,-7.790579822718153,110.36193924921622
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79055,110.36192321777344,2021-12-06 15:27:37,-7.7905198141056,110.36193133982553
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.79057,110.36192321777344,2021-12-06 15:27:47,-7.790521164304208,110.3619363578865
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7906,110.36190795898438,2021-12-06 15:28:33,-7.790605932718944,110.36193308388701
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7906,110.36192321777344,2021-12-06 15:28:44,-7.790602519960736,110.3619338897383
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78962,110.36003875732422,2021-12-06 15:31:34,-7.789534613933386,110.36004416990963
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78961,110.36003,2021-12-06 15:31:43,-7.789534021010573,110.36003481627489
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78967,110.35830688476562,2021-12-06 15:32:30,-7.789683982513782,110.35832004943425
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.789655,110.35832,2021-12-06 15:32:45,-7.78966321440288,110.35833885872076
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78955,110.35871887207033,2021-12-06 15:33:37,-7.789567252016144,110.35872665370417
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78957,110.35872,2021-12-06 15:33:47,-7.789570210405233,110.35872009490465
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78906,110.3575668334961,2021-12-06 15:34:38,-7.789057643836828,110.35748383764836
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78904,110.3575668334961,2021-12-06 15:34:48,-7.7890376599424735,110.3574844049697
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78534,110.36048889160156,2021-12-06 15:35:05,-7.7854356655396755,110.36069144010038
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78535,110.36048126220705,2021-12-06 15:35:50,-7.785416751978085,110.36060670542483
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7828,110.36263275146484,2021-12-06 15:36:05,-7.78286320914381,110.36262882972964
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.7828,110.36263275146484,2021-12-06 15:36:50,-7.782793732268795,110.36263289803948
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78084,110.36512756347656,2021-12-06 15:37:05,-7.780825581358107,110.36512802635758
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78084,110.36512756347656,2021-12-06 15:37:50,-7.780825581358107,110.36512802635758
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78084,110.36512756347656,2021-12-06 15:37:51,-7.780825581358107,110.36512802635758
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.77941,110.3675308227539,2021-12-06 15:38:05,-7.779407722093261,110.36750985531032
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.779403,110.36753845214844,2021-12-06 15:38:50,-7.779399984558213,110.36751069591749
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.77844,110.36734771728516,2021-12-06 15:39:01,-7.778466365918301,110.36754521866855
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.778429,110.36736297607422,2021-12-06 15:39:52,-7.778453557181426,110.36754692860143
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.77834,110.36934661865234,2021-12-06 15:40:04,-7.778340137855751,110.36934755142089
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.77836,110.36934661865234,2021-12-06 15:40:53,-7.778359710344028,110.36934465876325
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.77871,110.37269,2021-12-06 15:41:04,-7.77858631603257,110.37271541311013
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.77871,110.37268829345705,2021-12-06 15:41:53,-7.778585979595823,110.3727137756942
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78038,110.3735122680664,2021-12-06 15:42:04,-7.780332724706724,110.37352455879429
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.780363,110.37351989746094,2021-12-06 15:42:53,-7.780333506339912,110.37352756528328
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78034,110.37354278564452,2021-12-06 15:43:08,-7.780353087148553,110.3736037456958
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78035,110.37352752685548,2021-12-06 15:43:58,-7.780360903119269,110.37360259571093
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78037,110.3734893798828,2021-12-06 15:51:34,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.780358,110.3734893798828,2021-12-06 15:51:43,-7.7803257580743495,110.37349776220488
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.78035,110.37354278564452,2021-12-06 15:52:39,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_5,-7.780347,110.37354278564452,2021-12-06 15:52:49,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_6,-7.78034,110.37354278564452,2021-12-06 16:04:34,-7.780353087148553,110.3736037456958
d9f515f4-1a78-442b-81c4-55bf5f253b91_6,-7.780337,110.37354,2021-12-06 16:04:43,-7.780336755658331,110.37354006352446
d9f515f4-1a78-442b-81c4-55bf5f253b91_6,-7.78036,110.37356,2021-12-06 16:06:34,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_6,-7.780344,110.37355041503906,2021-12-06 16:06:43,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_6,-7.78035,110.37353,2021-12-06 16:08:34,-7.7803351434843915,110.37353386242745
d9f515f4-1a78-442b-81c4-55bf5f253b91_6,-7.78036,110.37354,2021-12-06 16:08:43,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.780338,110.37354278564452,2021-12-06 16:25:33,-7.780337497336088,110.37354291632812
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78036,110.37354,2021-12-06 16:25:44,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78031,110.37354278564452,2021-12-06 16:30:03,-7.780324408906537,110.37360990245594
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78032,110.37352752685548,2021-12-06 16:30:54,-7.780332641876486,110.37352424019446
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78034,110.37352752685548,2021-12-06 16:31:33,-7.7803339081046525,110.37352911063896
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78035,110.37354278564452,2021-12-06 16:31:44,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78034,110.37352752685548,2021-12-06 16:34:33,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78034,110.37352752685548,2021-12-06 16:34:44,-7.7803339081046525,110.37352911063896
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78034,110.37354278564452,2021-12-06 16:40:10,-7.780353087148553,110.3736037456958
d9f515f4-1a78-442b-81c4-55bf5f253b91_7,-7.78033,110.37352752685548,2021-12-06 16:40:25,-7.78033327499057,110.3735266754167
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.780349,110.373535,2021-12-06 17:00:30,-7.780358860791094,110.3736028923419
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37353,2021-12-06 17:00:45,-7.780360551336742,110.37360264680439
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.780348,110.37345,2021-12-06 17:05:37,-7.7803155350835995,110.37345844029568
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37345,2021-12-06 17:05:47,-7.7803162948205005,110.37346136256238
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37346649169922,2021-12-06 17:10:36,-7.780319677801698,110.37347437492664
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.780346,110.37347412109376,2021-12-06 17:10:46,-7.7803212824831975,110.37348054720457
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.7799,110.37370300292967,2021-12-06 17:15:36,-7.779902956543947,110.37370261956744
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.779895,110.37370300292967,2021-12-06 17:15:46,-7.779902873868069,110.37370198195934
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77992,110.37368774414062,2021-12-06 17:16:39,-7.779901341421963,110.37369016351754
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77992,110.37368774414062,2021-12-06 17:16:49,-7.779901341421963,110.37369016351754
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78032,110.37354,2021-12-06 17:17:04,-7.780335679364389,110.37353592364663
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.780321,110.37354,2021-12-06 17:17:53,-7.780335495946779,110.37360752224563
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.780343,110.37346649169922,2021-12-06 17:19:37,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78034,110.37345123291016,2021-12-06 17:19:47,-7.780315328833356,110.37345764697075
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37348175048828,2021-12-06 17:20:34,-7.7803674143951005,110.37360165000294
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37347,2021-12-06 17:20:43,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37345886230467,2021-12-06 17:23:38,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78033,110.37346,2021-12-06 17:23:48,-7.780316830700494,110.37346342378154
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37346649169922,2021-12-06 17:24:38,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37346649169922,2021-12-06 17:24:48,-7.780320310915782,110.37347681014889
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78037,110.37347,2021-12-06 17:25:04,-7.780321798379076,110.37348253155645
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78038,110.37348,2021-12-06 17:25:53,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78034,110.37346649169922,2021-12-06 17:26:03,-7.780319044687615,110.37347193970439
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37346649169922,2021-12-06 17:26:54,-7.780320310915782,110.37347681014889
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37351,2021-12-06 17:27:03,-7.78033090615398,110.37351756387787
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37352,2021-12-06 17:27:54,-7.7803717671535875,110.37360101780142
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78037,110.3734893798828,2021-12-06 17:28:09,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37349,2021-12-06 17:28:59,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78034,110.37348175048828,2021-12-06 17:31:13,-7.780357620988164,110.37360307241285
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37346649169922,2021-12-06 17:31:24,-7.780319677801698,110.37347437492664
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.3734893798828,2021-12-06 17:32:13,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.3734893798828,2021-12-06 17:32:24,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37348,2021-12-06 17:34:14,-7.780322967373157,110.37348702799787
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37348175048828,2021-12-06 17:34:23,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.780335,110.37347412109376,2021-12-06 17:36:18,-7.780320586057706,110.3734778684601
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37348175048828,2021-12-06 17:36:28,-7.780323393655957,110.37348866766027
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37349700927734,2021-12-06 17:38:19,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78036,110.37349700927734,2021-12-06 17:38:29,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37348175048828,2021-12-06 17:40:01,-7.7803533,110.3736037
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.78035,110.37348175048828,2021-12-06 17:40:52,-7.780323393655957,110.37348866766027
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77765,110.37577056884766,2021-12-06 17:45:03,-7.777697793117805,110.37576324918096
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77766,110.37578,2021-12-06 17:45:54,-7.777660312494733,110.37578196471603
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77613,110.37484741210938,2021-12-06 17:46:07,-7.776121129748436,110.3748478123065
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77614,110.37486267089844,2021-12-06 17:46:57,-7.776121837091175,110.37486349035026
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.77306,110.37566375732422,2021-12-06 17:47:07,-7.773045433604719,110.37562934559128
d9f515f4-1a78-442b-81c4-55bf5f253b91_8,-7.773041,110.37564849853516,2021-12-06 17:47:57,-7.773034798257948,110.37563384750537
