maid,latitude,longitude
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7891032,110.3663284
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789202933333333,110.366316
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789302666666667,110.36630360000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7894024,110.3662912
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789461,110.3662839
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7895169,110.3662769
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789546044064395,110.36636955605903
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7895549,110.3664664
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789566175,110.36655638333333
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7895774499999995,110.36664636666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789588725,110.36673635
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7896,110.36682633333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7896112749999995,110.36691631666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.78962255,110.3670063
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789633825,110.36709628333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7896450999999995,110.36718626666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789656375,110.36727625
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.78966765,110.36736623333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789678925,110.36745621666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7896902,110.3675462
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789686461978478,110.36763588523169
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789682723956957,110.36772557046338
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789678985935435,110.36781525569508
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789675247913914,110.36790494092676
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7896715098923925,110.36799462615845
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789667771870871,110.36808431139013
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789664033849349,110.36817399662182
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7896681,110.3682635
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789686471400139,110.36835106120066
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789714393464406,110.36843495085017
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7897884965554205,110.36847134072983
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789875137327841,110.36844987924563
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.789959627670776,110.36842045384581
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790044118013712,110.36839102844598
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790128608356647,110.36836160304617
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790213098699583,110.36833217764635
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7902903320607475,110.36828801892419
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790339887234177,110.36821635825588
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79033850241784,110.3681273952494
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790318233265196,110.36804034048036
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7902881,110.3679561
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790254780726402,110.36786963278541
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790219973816221,110.3677837377389
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79018516690604,110.36769784269238
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790154075036147,110.36761067875585
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790138095762823,110.36751943568267
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7901274480015745,110.36742739180531
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790122854393428,110.36733482626758
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790130576760185,110.36724257663734
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7901502,110.3671521
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7901484,110.3671114
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790144166666667,110.3670152
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790139933333333,110.366919
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7901357,110.3668228
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790129827292445,110.36673211675323
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790123954584889,110.36664143350646
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790118081877333,110.36655075025968
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790112209169777,110.36646006701291
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790106336462221,110.36636938376614
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790104146439665,110.36627854446922
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790116,110.3661899
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790199124991103,110.36616462898654
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790287593743327,110.36615437173991
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790376062495551,110.36614411449327
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790464531247776,110.36613385724664
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790553,110.3661236
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790638402088734,110.36611306965195
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7907238041774685,110.36610253930391
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790809206266203,110.36609200895586
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790894608354938,110.36608147860781
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790980096228006,110.36607167343347
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791065598114003,110.36606198671674
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7911511,110.3660523
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791222100000001,110.36604415
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7912931,110.366036
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79137985,110.36602629999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7914666,110.3660166
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79155335,110.3660069
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7916401,110.3659972
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79177,110.3659813
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79186176726634,110.36597100533734
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791953534532681,110.36596071067468
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7920453,110.3659504
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792144633333333,110.36594063333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792243966666667,110.36593086666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7923433,110.3659211
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792445132157212,110.3659111451075
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792546490908262,110.36589723024977
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7926478,110.3658829
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792739741666667,110.36587098333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7928316833333335,110.36585906666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792923625,110.36584715000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793015566666667,110.36583523333333
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793107508333334,110.36582331666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7931994499999995,110.3658114
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793291391666666,110.36579948333333
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793383333333333,110.36578756666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793475275,110.36577564999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793567216666666,110.36576373333332
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793659158333333,110.36575181666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7937511,110.3657399
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793842,110.36572893333333
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7939329,110.36571796666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7940238,110.365707
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7941161,110.36569420000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7942084,110.3656814
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7943007,110.3656686
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79439261,110.36565603000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79448452,110.36564346
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79457643,110.36563089
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79466834,110.36561832
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7947602499999995,110.36560575
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79485216,110.36559318
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79494407,110.36558061
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79503598,110.36556804
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79512789,110.36555546999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7952198,110.3655429
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795314,110.36553224285714
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7954082,110.36552158571428
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7955024,110.36551092857142
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7955966,110.36550027142857
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7956908,110.36548961428572
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7957849999999995,110.36547895714286
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7958792,110.3654683
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7959771,110.36545722
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796075,110.36544614
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7961729,110.36543506
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7962708,110.36542398
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7963687,110.3654129
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796457650000001,110.36540250833333
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7965466,110.36539211666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79663555,110.36538172499999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7967245,110.36537133333333
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79681345,110.36536094166667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7969024000000005,110.36535054999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79699135,110.36534015833332
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7970803,110.36532976666666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79716925,110.365319375
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7972582,110.36530898333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.797347149999999,110.36529859166666
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7974361,110.3652882
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79752798,110.36527573
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.797619859999999,110.36526325999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79771174,110.36525078999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79780362,110.36523831999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.797895499999999,110.36522585
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7979873799999995,110.36521338
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79807926,110.36520091
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79817114,110.36518844
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798263019999999,110.36517597
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7983549,110.3651635
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798451839999999,110.36515034
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79854878,110.36513718
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79864572,110.36512402
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79874266,110.36511086
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7988396,110.3650977
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7989185333333335,110.365087
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798997466666666,110.3650763
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7990764,110.3650656
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79917725,110.365054125
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7992781,110.36504264999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79937895,110.365031175
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7994798,110.3650197
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799486202780527,110.3649262005726
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799490973805346,110.36483260463721
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799495636902673,110.3647390023186
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7995003,110.3646454
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79946770995302,110.36457716185873
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7994252,110.3645148
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799376060443733,110.3644325693746
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799331403474074,110.36434795173278
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79930252005014,110.36425656396817
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799287937582269,110.36416214011773
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7992772,110.3640669
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799267042857142,110.3639737
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799256885714286,110.3638805
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799246728571428,110.3637873
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799236571428572,110.3636941
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799226414285714,110.36360090000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799216257142858,110.3635077
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7992061,110.3634145
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799196551825269,110.36332742064646
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799192791395855,110.36324015546306
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799196733867882,110.36315264295898
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799200676339909,110.36306513045491
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799204618811936,110.36297761795083
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799207165240265,110.3628900619871
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7992148,110.362803
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799222223985431,110.36272026539312
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799224217920655,110.36263734131316
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.799222578759118,110.36255429046197
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7992148,110.3624716
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79920645,110.362386
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7991981,110.36230040000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79918975,110.3622148
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7991814,110.3621292
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7990900375,110.362130125
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798998675,110.36213105
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7989073125,110.362131975
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79881595,110.3621329
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798724587500001,110.362133825
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798633225000001,110.36213475
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7985418625000005,110.362135675
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7984505,110.3621366
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798362759315669,110.36213770296273
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798275018631338,110.36213880592544
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798187277947006,110.36213990888817
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.798099535579105,110.36214084351934
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79801179038607,110.36214149567957
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.797924045193035,110.36214214783978
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7978363,110.3621428
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79773825,110.36213895
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7976402,110.3621351
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79754532,110.36213788
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79745044,110.36214066000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79735556,110.36214344
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79726068,110.36214622
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7971658,110.362149
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.797079025,110.362154625
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796992250000001,110.36216025
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796905475,110.362165875
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7968187,110.3621715
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7967146,110.3621694
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796605,110.36216734999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7964954,110.3621653
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79640785887194,110.36216368352451
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796320317743881,110.36216206704903
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796233464199276,110.36215573323183
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796152426129343,110.36212520101071
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796084879129193,110.36207086788933
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.796034039564597,110.36199958394467
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7959832,110.3619283
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795934433732741,110.3618552996175
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795885667465482,110.361782299235
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795836901198224,110.3617092988525
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795788134930965,110.36163629847
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795739368663706,110.3615632980875
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795685065922534,110.36149452221588
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795627532961267,110.36142821110793
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79557,110.3613619
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795499612618979,110.36129971431006
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7954259,110.361241
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795329783333333,110.36124468333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795233666666666,110.36124836666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79513755,110.36125205
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.795041433333333,110.36125573333334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7949453166666665,110.36125941666667
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7948492,110.3612631
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.794741849999999,110.36126675
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7946345,110.3612704
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.794540325,110.36127365
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79444615,110.36127690000001
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.794351975,110.36128015
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7942578,110.3612834
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79415445,110.36128685
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7940511,110.3612903
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793963099846928,110.36129329550748
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793875099897952,110.36129629700498
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793787099948976,110.3612992985025
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7936991,110.3613023
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79360625,110.36130545
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7935134,110.3613086
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793426028550175,110.361332440167
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7933386571003505,110.361356280334
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793250332975091,110.36137606681994
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793161488684567,110.36139363997698
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.793072644394043,110.36141121313402
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792983800103519,110.36142878629106
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792894955812995,110.3614463594481
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792806111895566,110.36146393449121
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79271726818874,110.36148151059898
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792628424481913,110.36149908670676
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792539580775087,110.36151666281452
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792450737068261,110.36153423892229
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792361893361435,110.36155181503007
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792273049654609,110.36156939113783
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792184205947783,110.36158696724561
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792095362240957,110.36160454335338
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.792006518534131,110.36162211946115
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791917674827304,110.36163969556893
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791828831120478,110.36165727167669
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791739987413652,110.36167484778446
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791651143706826,110.36169242389224
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7915623,110.36171
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7914714375,110.3617311125
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791380575,110.361752225
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791289712499999,110.3617733375
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79119885,110.36179444999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7911079875,110.3618155625
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.791017125,110.36183667499999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790926262499999,110.3618577875
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7908354,110.3618789
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7907579,110.36189719999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790680399999999,110.3619155
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7906029,110.3619338
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7905254,110.3619521
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7905127,110.3619049
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7904900999999995,110.3618211
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7904675,110.3617373
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790444900000001,110.3616535
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7904223,110.3615697
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7904364,110.3615398
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790517586336217,110.36152742574652
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790599157557478,110.361517783831
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790680728778739,110.36150814191551
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7907623,110.3614985
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790780574999999,110.36159359999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.79079885,110.3616887
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790817125,110.3617838
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7908354,110.3618789
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7907579,110.36189719999999
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.790680399999999,110.3619155
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7906029,110.3619338
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7905254,110.3619521
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7904409,110.36197204444444
d9f515f4-1a78-442b-81c4-55bf5f253b91_12,-7.7903564,110.36199198888889
